pageRefs,normalizedText,moneyValue,dateValue,mentionText,id,confidence
[8],,,,"01/04/25 UPI-SA PARKING BIHAR-Q974807390@YBL-YESB
0000 20.00",270,0.6192196
[3],,,,"0101POIWWNVL8V5A@PAYTM-PYTM0123456-32394
9614443-UPI",270,0.54117084
[1],,,,"19/12/24 UPI-KOMAL RANI-7507438491-3@YBL-UTIB0005
0000935726367273 14,720.00",270,0.59399331
[4],,,,UPI-CHOLKE ANJALI ANIL-Q404619388@YBL-YE 30.00,270,0.56809211
[7],,,,28/09/24 UPI-JAY 130.00,270,0.56688523
[8],,,,"YESBOYBLUPI-269581534345-PAYMENT FROM PH
ONE",270,0.56088853
[2],,,,"SBOYBLUPI-273758408997-PAYMENT FROM PHON
E",271,0.26486593
[3],,,,"16/10/24 UPI-SHUBHAM
0000 15,500.00",271,0.57073951
[1],,,,46459-PAYMENT FROM PHONE,271,0.61236238
[],,,,"KUMAR-KKUMARSSHUBHAM@AXL-UTI
B0002203-368785965667-PAYMENT FROM PHONE",271,0.59099466
[7],,,,"ENTERPRISES-PAYTMQR1T50JO17Y
M@PAYTM-PYTM0123456-400578209598-UPI",272,0.59120095
[4],,,,ENTERPRISES-PAYTMQR1DAK8E3DD,272,0.59513593
[9],,,,"KUMAR-KKUMARSSHUBHAM@YBL-UTI
B0002203-368381783215-PAYMENT FROM PHONE",272,0.53993452
[2],,,,0101QCK4Z11E011A@PAYTM-PYTM0123456-23111,272,0.55981433
[7],,,,UPI-GANESH BABURAO 15.00,273,0.52474654
[4],,,,"30/05/25 UPI-SAPAN WINES OFFLINE-Q220277183@YBL-Y
0000178957551848 2,250.00",273,0.24928293
[6],,,,"JJMWYDIRW@MBK-PPIW0881822-422753830497-P
AY BY WHATSAPP",273,0.56035233
[7],,,,2UVI93S5F3ML@PAYTM-PYTM0123456-300564808,273,0.61125648
[3],,,,"POS 416021XXXXXX9659 CSD GAJARAJ VEG
0000227015950584 27/09/22 197.00",273,0.55500555
[9],,,,"21/12/23 UPI-HAPPY DA 1,555.00",273,0.59192789
[1],,,,MARK-PAYTMQR1KJKQ50D,274,0.58868492
[4],,,,273-PAYMENT FROM PHONE,274,0.59203732
[1],,,,"27/02/25 NEFT CR-CITI0000005-GLOBANT INDIA PVT LT
CITIN52025022725458555 27/02/25 144,405.00",274,0.61566055
[8],,,,11/11/23 UPI-CAXTON 650.00,274,0.5387916
[3],,,,"29/12/24 UPI-RAVINDRA LAXMAN
0000 270.00",274,0.59260952
[8],,,,"1IHOKE450OJK@PAYTM-YESB0PTMUPI-427209612
561-PAY BY WHATSAPP",274,0.56607604
[],,,,04/11/22 UPI-SURESHKUMAR CHOTMAL 97.00,274,0.55679554
[5],,,,"23/10/24 UPI-KOMAL RANI-7507438491-3@YBL-UTIB0005
0000650919528057 23 14,000.00",275,0.56640947
[3],,,,ESBOYBLUPI-421924680690-PAY BY WHATSAPP,275,0.55917507
[4],,,,"YESBOYBLUPI-272470306357-PAYMENT FROM PH
ONE",275,0.60824037
[1],,,,"30/12/23 UPI-AMIT 95,000.00",276,0.58892512
[1],,,,UPI-438143030797-PAYMENT FROM PHONE,276,0.59063989
[1],,,,UPI-VIRAJ 10.00,276,0.52325875
[3],,,,"AYTM-YESB0PTMUPI-425446958658-PAY BY WHA
TSAPP",276,0.56365877
[4],,,,"YESBOYBLUPI-972425910872-PAYMENT FROM PH
ONE",277,0.23794025
[7],,,,20/08/24 UPI-AJAY 20.00,277,0.55433434
[8],,,,"RATHO-PAYTMQR28100505
0101QCK4Z11E011A@PAYTM-PYTM0123456-30091",277,0.60684377
[3],,,,"RANI-KOMALRANI9051@YBL-ICIC000
1428-226927625271-PAYMENT FROM PHONE",277,0.55332297
[6],,,,03/12/23 UPI-RAJ SUPER MARKET-PAYTMQR281005050101 30.00,277,0.58953506
[],,,,KHDFCBANK-UBIN0811173-401421748577-UPI,278,0.58524567
[1],,,,"20/08/23 UPI-SWIGGYDINER-SWIGGYDINER@YESPAY-YESBO
0000323246277387 20/08/23 4,045.00",278,0.5338245
[6],,,,"07/01/25 UPI-ROHIT 60,000.00",278,0.59223515
[4],,,,17/09/24 UPI-RATAN 160.00,278,0.56389773
[4],,,,"14/11/22 UPI-RAJAT KUMAR-7767031427@YBL-HDFC00002 5,000.00",278,0.55635953
[9],,,,"14/03/24 UPI-SURESHKUMAR CHOTMAL
0000407447450945 14/ 574.00",279,0.51916754
[5],,,,"RANI-KOMALRANI905-2@OKAXIS-UTI
B0005144-544633752261-UPI",279,0.61206609
[3],,,,"29/05/25 NEFT CR-CITI0000005-GLOBANT INDIA PVT LT
CITIN52025052970055167 05/25 167,536.00",279,0.23376803
[1],,,,"07/10/24 UPI-GORAKHNATH TUKARAM 1,200.00",279,0.56508744
[4],,,,"UPI-VAKESHWARPANSHOP-PAYTMQR281005050101
0000236115081893 10.00",279,0.59797913
[4],,,,"04/10/22 UPI-ROHIT KUMAR-7767983051@AXL-CITI00000
0000227744544597 10/22 8,000.00",279,0.55160886
[8],,,,"UPI-SHYAMSUNDAR-PAYTMQR18OTSKYYK5@PAYTM-
0000400633940371 15.00",280,0.58660781
[2],,,,16/01/24 UPI-SARVESH 10.00,280,0.58587086
[9],,,,KUMAR-BHARATPE.90066485119@F,281,0.60615492
[2],,,,YESBOYBLUPI-421710269092-PAY BY WHATSAPP,281,0.55291378
[],,,,"18/11/23 UPI-SANJEEV 7,400.00",281,0.58469844
[2],,,,27/12/24 IMPS P2P 435312314883#18/12/2024 17.70,282,0.58676106
[7],,,,UPI-BABU 10.00,282,0.56300163
[4],,,,MARK-PAYTMQR28100505,282,0.59578758
[7],,,,"24/11/22 UPI-VAKESHWARPANSHOP-PAYTMQR281005050101
0000232830134808 24/11/22 10.00",282,0.55725217
[2],,,,"24/02/24 UPI-RAJ SUPER MARKET-PAYTMQR281005050101
0000405529851769 30.00",283,0.51540452
[],,,,"26/02/25 UPI-KOMAL RANI-7507438491-3@YBL-UTIB0005
0000171896458067 26/02/25 1,500.00",283,0.6047039
[2],,,,"WG5G859RLL@PAYTM-PYTM0123456-32382656585
4-UPI",283,0.53419995
[5],,,,"29/10/24 ACH C- SAL-TOPSOUINFOTCHSOL-GLOBANT
0000000516074236 152,863.00",283,0.56564218
[7],,,,"YADAV-Q770419906@YBL-YESBOYBLUP
I-423325414973-PAY BY WHATSAPP",283,0.55350578
[6],,,,22/01/24 UPI-BINNYS 110.00,284,0.58520585
[4],,,,9-218783645389-PAYMENT FROM PHONE,284,0.22003403
[4],,,,ZGSAZKCO75TF@PAYTM-PYTM0123456-236115081,284,0.59631568
[1],,,,"RANI-KOMALRANI905-1@OKAXIS-CIT
10000005-222358423296-UPI",284,0.5482946
[2],,,,"30/12/23 UPI-MANISH KUMAR 15,000.00",285,0.5832485
[5],,,,ZAXIS-UTIB0000000-330806223088-UPI,285,0.52956992
[1],,,,"30/07/24 ACH C- SAL-TOPSOUINFOTCHSOL-GLOB 147,716.00",285,0.54574168
[7],,,,"28/09/24 UPI-ANKIT KUMAR SINGH-7767845197@YBL-SB 20,000.00",285,0.56308937
[1],,,,"UPI-SWIGGY-SWIGGY@YESPAY-YESBOYESUPI-332
0000332305420832 UPI-SWIGGY-SWIGGY@YESP 19/ 11/23 344.00",285,0.58495033
[3],,,,KUMAR-NSROHIT16-5@OKAXIS-UTIBO,286,0.21391289
[6],,,,"RANI-KOMALRANI905-2@OKAXIS-UTI
B0005144-500838124534-UPI",286,0.58242863
[4],,,,"25/12/22 UPI-MAHALAXMI SUPER
0000235939401822 10.00",286,0.59522182
[2],,,,0101Z6H436ZBEI4K@PAYTM-PYTM0123456-23125,286,0.55149788
[2],,,,"20/08/22 NWD-416021XXXXXX9659-00181015-KHASI HILL
0000223210005235 20/08/22 7,000.00",286,0.54225761
[4],,,,YESBOYBLUPI-405835915486-UPI,287,0.51611269
[],,,,"24/02/25 UPI-SANJEET SIYARAM RAY-9689491400@YBL-P
0000140545022059 1,000.00",287,0.60305369
[7],,,,SUDHAK-PAYTMQR28100505,287,0.52866453
[6],,,,"30/10/24 UPI-ROHIT KUMAR-NSROHIT 16-3@OKSBI-IDFB00
0000430406613514 42,000.00",287,0.56356633
[8],,,,"P-UBERRIDES@HDFCB
ANK-HDFC0000499-403383359634-UBERRIDE",288,0.58536226
[2],,,,15/05/25 UPI-NATURALS 100.00,288,0.21028326
[1],,,,"25/12/24 UPI-KOMAL RANI-7507438491-3@YBL-UTIB0005
0000022040054204 15,000.00",288,0.57445973
[9],,,,01/12/22 UPI-OLA 227.00,288,0.55054486
[3],,,,E7@PAYTM-PYTM0123456-400124855249-UPI,289,0.57895076
[4],,,,"UPI-ZEPTO-ZEPTO.RZP@ICICI-ICIC0DC0099-40
0000405776 317.28",289,0.51407415
[9],,,,"UXWL4S@PAYTM-PYTM0123456-331687009439-UP
I",289,0.52681452
[2],,,,"SINGH-PAYTMQR1TUTNRFZC1@PAYTM-
YESBOPTMUPI-421739687588-PAY BY WHATSAPP",289,0.54130304
[],,,,ESBOYBLUPI-424517514700-PAY BY WHATSAPP,289,0.56134814
[4],,,,"1IHOKE450OJK@PAYTM-PYTM0123456-401854501
510-UPI",290,0.58337867
[9],,,,"MARK-PAYTMQR28100505
0101L8R27F0CFDKN@PAYTM-PYTM0123456-30155",290,0.59530497
[5],,,,"01011LRINY1PBT3L@PAYTM-PYTM0123456-40032
0448429-UPI",291,0.57817441
[3],,,,"ACH D- HDFC BANK LTD-415012388 64,542.00",291,0.6018725
[9],,,,"KUMAR-AMITKULHARI261@AXL-HDFC00
09506-368236600560-PAYMENT FROM PHONE",291,0.52547854
[4],,,,21/10/24 UPI-KAMALESH 27.00,291,0.56120694
[6],,,,"SINGH-PAYTMQR1TUTNRFZC1@PAYTM-
YESBOPTMUPI-422754594950-PAY BY WHATSAPP",291,0.53988969
[1],,,,YESBOPTMUPI-424844462022-PAY BY WHATSAPP,291,0.55864024
[5],,,,OCIATES@ICICI-ICIC0DC0099-228695543890-P,291,0.5425151
[4],,,,"SS2MG2O6GI@PAYTM-PYTM0123456-33319204022
5-UPI",291,0.58078408
[],,,,"P-UBERRIDES@HDFCB
ANK-HDFC0000240-401490857597-CHARGE ADJU
STMENT",292,0.58008969
[],,,,20/02/24 UPI-MHATOBA 15.00,292,0.50795162
[3],,,,40101-903434613178-PAYMENT FROM PHONE,292,0.20633572
[9],,,,"SBOPTMUPI-231404860427-PAYMENT FROM PHON
E",292,0.56805539
[4],,,,011R56HZXYQRDF@PAYTM-PYTM0123456-2362584,292,0.59373415
[],,,,6966331-PAYMENT FROM PHONE,292,0.54570615
[4],,,,01/01/24 UPI-ROHIT PAN 20.00,293,0.57671326
[7],,,,YESBOYBLUPI-331231884892-UPI,293,0.52414548
[8],,,,"YADAV-Q770419906@YBL-YESBØYBLUP
I-423506587350-PAY BY WHATSAPP",293,0.53921652
[4],,,,TMUPI-426128236133-PAY BY WHATSAPP,293,0.55934823
[6],,,,YESBANKLTD-YESBOYESUPI-228802692139-VERI,293,0.54182947
[7],,,,"05/12/23 UPI-AMIT 6,000.00",293,0.58176076
[4],,,,1IHOKE450OJK@PAYTM-PYTM0123456-401738706,294,0.57679206
[7],,,,"28/03/25 NEFT CR-CITI0000005-GLOBANT INDIA PVT LT
CITIN52025032841296519 144,505.00",294,0.60114217
[2],,,,NT FROM PHONE,294,0.17755492
[3],,,,U9U740430@YESBANKLTD-YESBOYESUPI-3134200,294,0.5660485
[1],,,,0101L8R27F0CFDKN@PAYTM-PYTM0123456-23536,294,0.59141332
[2],,,,"RANI-KOMALRANI905-1@OKAXIS-CIT
10000005-231128721049-UPI",294,0.5460465
[7],,,,"09/11/23 UPI-RITU GOSWAMY DO SHYA-8082072954@AXL-
0000331380376564 170.00",295,0.51927984
[2],,,,PHA-PAYTMQR584G35@P,295,0.55850649
[4],,,,SBOYBLUPI-422604957883-PAY BY WHATSAPP,295,0.53738415
[2],,,,06/09/24 IMPS P2P 424300392026#30/08/2024,295,0.55757147
[7],,,,"KUMAR-AMITKULHARI261@YBL-HDFC00
09506-266005435476-PAYMENT FROM PHONE",295,0.53433144
[3],,,,"UPI-SHYAMSUNDAR-PAYTMQR1S8XSLLUXZ@PAYTM-
0000401601445833 15.00",296,0.57309157
[4],,,,"26/02/24 UPI-SWIGGY-SWIGGY@YESPAY-YESBOYESUPI-405
0000405716614399 663.00",296,0.50688362
[3],,,,9-051172422685-PAYMENT FROM PHONE,296,0.16300225
[9],,,,SHOP-PAYTMQR5WMBMS@PTYS-YE,296,0.56041414
[9],,,,"12/01/23 UPI-ROHIT KUMAR-NSROHIT16@OKSBI-SBIN000
0000301247491741 01/23 500.00",296,0.58520991
[1],,,,0692-PAYMENT FROM PHONE,296,0.54281533
[7],,,,05/01/24 UPI-MHATOBA 30.00,297,0.57611609
[3],,,,I-465687816885-PAYMENT FROM PHONE,297,0.55914438
[7],,,,"RANI-KOMALRANI905-2@OKAXIS-UTI
B0005144-423325579111-PAY BY WHATSAPP",297,0.53802866
[9],,,,27/10/22 UPI-JAY KUMAR 3.00,297,0.52634156
[8],,,,"19/12/23 UPI-KOMAL 9,983.00",297,0.58158535
[5],,,,"21/03/25 UPI-KOMAL 1,800.00",298,0.59735912
[3],,,,V-PAYTMQR67RJ3P@P,298,0.1525038
[6],,,,TMUPI-427151479456-PAY BY WHATSAPP,298,0.55569488
[9],,,,5445839-PAYMENT FROM PHONE,298,0.54140377
[2],,,,HOTEL-PAYTMQRVF9W36MR7U@PA,299,0.5707075
[],,,,"UPI-SPOTIFY INDIA-SPOTIFY.BDSI@ICICI-ICI
0000321719776566 59.00",299,0.51448804
[2],,,,15/10/24 UPI-MR HANUMANT DADA 25.00,299,0.55508006
[4],,,,11/08/24 UPI-GANESH BABURAO 15.00,299,0.53377539
[9],,,,15/03/24 UPI-URBANCLAP 768.00,300,0.50710696
[1],,,,40101-525268696659-PAYMENT FROM PHONE,300,0.1439572
[2],,,,27/12/24 IMPS P2P 435312315389#18/12/2024 17.70,300,0.5545004
[3],,,,09/09/24 UPI-RAJ SUPER 43.00,300,0.55130845
[4],,,,"14/11/22 UPI-ROHIT KUMAR-7767983051@AXL-CITI00000
0000231893048488 500.00",300,0.53412557
[9],,,,09/01/24 UPI-BUNDL TECHNOLOGIES 244.00,301,0.57503402
[3],,,,16/01/24 UPI-TRENT HYPERMARKET 502.14,301,0.56582475
[],,,,THAPA-PAYTMQR281005050,301,0.58131921
[7],,,,"21/10/22 UPI-SAURABH KUMAR-7875226959@AXL-SBIN00
0000266093326478 10/22 9,746.00",301,0.52328527
[9],,,,8394-PAYMENT FOR 115601,301,0.5632084
[3],,,,"09/03/25 UPI-DMRC LIMITED-DMRC.ZKP@ICICI-ICICODCO
0000201734304722 20.00",302,0.59605086
[2],,,,"ICIC0003363-171992265033-PAYMENT FROM PH
ONE",302,0.12228784
[4],,,,"YADAV-Q698881675@YBL-YESBOYBLUP
I-330282864626-UPI",302,0.51492035
[],,,,LUPI-427939379021-PAY BY WHATSAPP,303,0.55254316
[4],,,,"RANI-KOMALRANI905-2@OKAXIS-UTI
B0005144-422425263670-PAY BY WHATSAPP",303,0.52946287
[1],,,,"MARKET-PAYTMQR2810050501
012GIUNS5TUC75@PAYTM-PYTM0123456-2352174",303,0.58078796
[2],,,,19/11/23 UPI-UBER INDIA SYSTEMS 176.04,303,0.55879498
[6],,,,03/03/24 UPI-DOMINOS PIZZA-PAYTM-51955531@PAYTM-P 618.15,304,0.50580692
[2],,,,"TYS-YESBOPTMUPI-376242306854-PAYMENT FRO
M PHONE",304,0.12328364
[1],,,,"POS 416021XXXXXX9659 TAK TUK LIQUOR S
0000000000000294 2,240.00",304,0.51212996
[2],,,,"27/12/24 UPI-ROHIT 11,700.00",304,0.55272877
[4],,,,PATIL-PAYTMQR1UX1RYFRVG@,304,0.55179125
[4],,,,"YESBOYBLUPI-268200160381-PAYMENT FROM PH
ONE",304,0.53254461
[1],,,,"30/12/23 UPI-ROHIT KUMAR-NSROHIT16-1@OKICICI-CITI
0000336401003014 100,000.00",305,0.56802422
[6],,,,"1IHOKE450OJK@PAYTM-PYTM0123456-402215286
253-UPI",305,0.56632173
[5],,,,"27/10/24 UPI-KOMAL 2,000.00",305,0.55177271
[1],,,,"RANI-KOMALRANI905-2@OKAXIS-UTI
B0005144-420387608113-UPI",305,0.52794147
[1],,,,11PNVRPF5713R@PAYTM-PYTM0123456-23524081,305,0.58147603
[9],,,,"RANI-KOMALRANI905-2@OKAXIS-UTI
B0005144-510157372346-UPI",306,0.59646612
[1],,,,"-LIVPURESMARTHOM
152459.RZP@RXAXIS-UTIB0000RZP-5119139002
38-POWEREDBYHEKA",306,0.069666803
[8],,,,TMUPI-427207454545-PAY BY WHATSAPP,306,0.55159456
[4],,,,"14/11/22 UPI-RAMJAN 1,800.00",306,0.53262335
[1],,,,FCBANK-HDFC0001756-222714697039-UPI,306,0.51760471
[7],,,,"27/01/24 UPI-IRCTC UTS-PAYTM-8796946@PAYTM-PYTM01
0000402768425719 10.00",307,0.56595176
[2],,,,"141GNF30EXV2@PAYTM-PYTM0123456-323667949
270-UPI",307,0.51002216
[5],,,,YESBOYBLUPI-422608012703-PAY BY WHATSAPP,307,0.52747506
[9],,,,"BHU-KISHORBHUSARE65
@OKAXIS-PUNB0110710-335527554130-UPI",307,0.55247664
[8],,,,YESBOYBLUPI-407065792576-UPI,308,0.5031563
[6],,,,"25/03/25 25/03/25 UPI-KOMAL RANI-7507438491-3@YBL-UTIB0005
0000868988345324 5,000.00",308,0.59449297
[3],,,,005144-105633573753-UPI,308,0.066148654
[2],,,,27/12/24 IMPS P2P 435312311386#18/12/ 17.70,308,0.550906
[8],,,,"RAM-PAYTM.S144RZ0@PTY-YESBOMC
HUPI-427213544539-PAY BY WHATSAPP",308,0.54949838
[3],,,,"FCBANK-HDFC0000499-224118753748-PAYMENT
FROM PHONE",308,0.51577121
[],,,,PAYTM-PYTM0123456-336296795056-UPI,309,0.56585509
[3],,,,"05/09/23 UPI-ROHIT KUMAR-NSROHIT16-1@OKICICI-CITI
0000324826345040 05/09/23 1,990.00",309,0.50533903
[8],,,,"RANI-KOMALRANI905-2@OKAXIS-UTI
B0005144-431657784667-UPI",309,0.55039215
[5],,,,13/08/24 CRV POS-416021******9659- -PAY*UBER I 2.00,309,0.52749431
[6],,,,05/01/23 UPI-SURESHKUMAR CHOTMAL 20.00,309,0.57845259
[5],,,,"RANI-KOMALRANI905-1@OKAXIS-CIT
10000005-333269071696-UPI",309,0.55061191
[1],,,,"TD-YESBOYESUPI-405193668763-PAY TO COSMO
S",310,0.50068289
[1],,,,"-MAHARASHTRANATU
997983.RZP@RXAIRTEL-AIRP0000011-51260084
6136-MAHARASHTRANATURAL",310,0.062779859
[1],,,,"UPI-SHRI DATTA SUPER
0000 20.00",310,0.54795694
[8],,,,808-PAYMENT FROM PHONE,310,0.53330278
[7],,,,OCIATES@ICICI-ICIC0DC0099-229338951592-P,310,0.51170373
[7],,,,"UPI-PREM SUPER SHOPEE-Q016167792@YBL-YES
0000400612023416 35.00",311,0.56361133
[9],,,,03/02/24 UPI-MR MANOJ 30.00,311,0.56479901
[2],,,,"RANI-KOMALRANI905-2@OKAXIS-UTI
B0005144-428363232780-UPI",311,0.5472796
[7],,,,"17/12/23 UPI-SEEMA DEVI-HARSHRAJ8527@IBL-SBIN002
0000371705798611 1.00",311,0.54922295
[8],,,,YESBOYBLUPI-407192807870-UPI,312,0.50144583
[3],,,,TYS-YESBOPTMUPI-773728572906-PAYMENT FRO,312,0.06074971
[7],,,,"11/01/25 UPI-HARISH
0000 12.00",312,0.55181819
[5],,,,14/11/22 UPI-STAR,312,0.53002936
[4],,,,"09/10/22 UPI-ROHIT KUMAR-NSROHIT16@AXL-SBIN00015
0000264842834540 10/22 2,000.00",312,0.51027203
[9],,,,TRADERS-PAYTMQR60TV94@PTYS-YE,313,0.59478068
[1],,,,"YESBOYBLUPI-464774759828-PAYMENT FROM PH
ONE",313,0.54579192
[2],,,,05/08/24 UPI-BABU 10.00,313,0.5201866
[6],,,,"SHO-PAYTMQRIIMZNJ6X
HY@PAYTM-YESBOPTMUPI-426335729002-PAY BY
WHATSAPP",313,0.54770762
[2],,,,"22/12/22 UPI-MR MAJID ANSARI-BHARATPE9072492823
0000235681682812 50.00",313,0.56962675
[1],,,,"30/12/23 UPI-KOMAL 10,000.00",314,0.55707163
[8],,,,11/03/24 UPI-BABU 20.00,314,0.49368376
[4],,,,Y 25 25 Q1,314,0.0083624581
[1],,,,141GNF30EXV2@PAYTM-PYTM0123456-323652297,314,0.49915263
[],,,,14/01/24 UPI-PRASHANT DEVIDAS 329.00,315,0.56330937
[4],,,,"12/03/25 UPI-HDFC BANK LTD HOUSIN-HDFCLTD.7137299
0000100154686368 1,108.00",315,0.59318358
[],,,,"RANI-KOMALRANI905-2@OKAXIS-UTI
B0005144-427819014431-UPI",315,0.53929883
[9],,,,01/10/24 UPI-AJAY 355.00,315,0.54776245
[6],,,,"19/11/22 UPI-PRAJAPATI MOTILAL PH-Q784055093@YBL-
0000268917560595 100.00",315,0.53044254
[],,,,ZAXIS-UTIB0000000-332154437901-UPI,315,0.54562306
[],,,,"MUPI-92924
2411532-PAYMENT FROM PHONE",316,0.0027848263
[2],,,,UPI-RAJ SUPER MARKET-PAYTMQR281005050101 45.00,316,0.49804118
[2],,,,"27/12/24 NEFT CR-CITI0000005-GLOBANT INDIA PVT LT 165,453.00",316,0.54867011
[5],,,,"25/10/24 25/10/24 UPI-KOMAL RANI-7507438491-3@YBL-UTIB0005
0000458897457380 25,000.00",317,0.53371954
[3],,,,"10/08/24 UPI-AJAY
0000 30.00",317,0.52008897
[8],,,,"08/01/23 UPI-KISANKONNECT-KISANKONNECT@ICICI-ICIC
0000300876550428 803.00",317,0.56608576
[2],,,,"UPI-PHONEPE-BILLDESKPP@AXL-UTIB0AXLUPI-2
0000223366389143 21/08/22 62.00",317,0.50692397
[4],,,,"1IHOKE450OJK@PAYTM-PYTM0123456-333190276
672-UPI",317,0.54531008
[4],,,,E@PAYTM-PYTM0123456-400150943802-UPI,318,0.55707777
[4],,,,"FILIAKF3KFXV@PAYTM-PYTM0123456-405669526
321-UPI",318,0.49006596
[1],,,,"30/04/25 CO-FURLENCO.RAZORPAY@AXISBANK-
0000975134201205 614.10",318,0.0025786138
[3],,,,"UPI-MAHADEV SHANTILAL PU-Q664350536@YBL-
0000401605949610 28.00",319,0.56363797
[7],,,,"30/03/25 UPI-ROHIT 2,000.00",319,0.59352732
[8],,,,10/11/23 UPI-SHASHI 25.00,319,0.49769583
[],,,,30/08/24 UPI-AJEET 10.00,319,0.54498291
[5],,,,"YESBOYBLUPI-268794539410-PAYMENT FROM PH
ONE",319,0.52627015
[5],,,,"UPI-SHRADDHA BEER AND
0000333535918523 01/ 1,520.00",319,0.54256833
[6],,,,"05/01/24 UPI-GOKHANA-GOKHANAHOSURMAINROAD@YBL-YES
0000400577171360 05/01 180.00",320,0.55295718
[6],,,,OKHDFCBANK-PUNB0028320-406250230282-UPI,320,0.49020886
[9],,,,"RAJ-DNYANESHWARRAJG
URU4141-2@OKSBI-UBIN0916757-494705193479",320,0.54680359
[4],,,,11/08/24 UPI-KOMAL 200.00,321,0.51792556
[9],,,,"12/01/23 UPI-ROHIT KUMAR-NSROHIT16@YBL-SBIN00015
0000337852739578 500.00",321,0.5650177
[2],,,,"KUMAR-PAYTMQR281005050101LOBV
JOZWLQKN@PAYTM-PYTM0123456-231058721380",321,0.52070242
[2],,,,"UPI-NITESH KUMAR 21/08/22 1,596.00",321,0.49939033
[5],,,,"KUMAR-KUMARNWB@AXL-DBSS0IN0811
-401953088169-PAYMENT FROM PHONE",322,0.55902815
[2],,,,24/02/24 UPI-TRENT HYPERMARKET 351.78,322,0.48545274
[4],,,,22/10/24 UPI-AJAY 10.00,322,0.53192854
[9],,,,"30/01/25 NEFT CR-CITI0000005-GLOBANT INDIA PVT LT
CITIN52025013011957362 165,477.00",322,0.54664087
[],,,,YESBOYBLUPI-332154070545-UPI,322,0.53587699
[9],,,,"10/04/25 UPI-CHANDRA PRAKASH 1,000.00",323,0.59181589
[4],,,,"141GNF30EXV2@PAYTM-PYTM0123456-330141457
100-UPI",323,0.49641481
[7],,,,"27/09/24 UPI-KOMAL 21,000.00",323,0.54410267
[],,,,BLUPI-267208267309-PAYMENT FROM PHONE,323,0.51832265
[7],,,,"P-UBERRIDES@HDFCB
ANK-HDFC0000499-400600944637-UBERRIDE",324,0.55335665
[3],,,,"UNB0450800-438272259334-PAYMENT FROM PHO
NE",324,0.55711049
[2],,,,"21/11/23 UPI-ASHISH TRIVEDI-ASHISHTRIVEDI9300@OKS
0000332513665405 2,100.00",324,0.53467977
[6],,,,UPI-MANJAY 35.00,325,0.48930356
[9],,,,ESBOYBLUPI-423961482574-PAY BY WHATSAPP,325,0.51733738
[7],,,,0101QCK4Z11E011A@PAYTM-PYTM0123456-30066,325,0.55946296
[5],,,,"BAZAAR-STARBAZAAR.41415907@HDFC
BANK-HDFC0000001-231889817675-UPI",325,0.50917345
[],,,,"05/08/22 POS 416021XXXXXX9659 ENCALM LOUNGE
0000221621002151 2.00",325,0.49169093
[8],,,,"UPI-ROHAN L
0000400634216294 06/01/24 10.00",326,0.55394709
[7],,,,SRIVASTAV-PAYTMQR1JR9HFIG,326,0.55181044
[3],,,,25/02/24 UPI-AMAZON 899.00,326,0.48462346
[1],,,,"09/10/24 UPI-KOMAL RANI-KOMALRANI905@OKICICI-ICIC
0000428314609559 1.00",326,0.53046167
[3],,,,"29/12/24 UPI-ABHIJEET
0000233712922511 310.00",326,0.54284316
[8],,,,01/04/25 UPI-CHEMIST 382.00,327,0.58290488
[4],,,,"13/08/24 UPI-AMIT 10,000.00",327,0.51448303
[],,,,"31/08/24 UPI-SURESH KUMAR
0000424483806175 70.00",327,0.54216063
[1],,,,"14/12/22 ATW-416021XXXXXX9659-P3ENPE46-PUNE
0000000000005856 500.00",327,0.55758268
[4],,,,"SHAIKH-RAMZANSHAIKH20319@OKA
XIS-SIBL0000771-231886267731-UPI",327,0.50689101
[1],,,,"UPI-UNREGISTERED-Q297601301@YBL-YESBOYBL
0000438143030797 1,040.00",328,0.54463464
[7],,,,"09/11/23 UPI-UBER INDIA SYSTEMS
0000331367745143 11/23 189.15",328,0.48909095
[2],,,,FTMC@PAYTM-PYTM0123456-332578254643-UPI,328,0.52508116
[],,,,"03/11/22 UPI-VAKESHWARPANSHOP-PAYTMQR281005050101
0000230753287261 11/22 20.00",329,0.50415534
[1],,,,SINGH-ANKITDIPU92-1@OKHD,329,0.49118581
[2],,,,30/12/23 UPI-ROHIT AMAR 25.00,330,0.55067503
[8],,,,"11/03/24 UPI-KUMBAR NEWS PAPER E-9096800212@OKBI
0000407194274656 90.00",330,0.48200253
[8],,,,"YESBOYBLUPI-325015724028-PAYMENT FROM PH
ONE",330,0.53044939
[9],,,,0101GKY2K846VOLL@PAYTM-YESBOPTMUPI-65113,330,0.54059529
[4],,,,"16TGOLLSYNAU@PAYTM-PYTM0123456-333224537
459-UPI",330,0.52438909
[9],,,,LUPI-440134531513-PAYMENT FROM PHONE,331,0.54553443
[3],,,,"09/03/25 UPI-RAHUL D BHALERAO-8446485177@PTSBI-NK
0000487174811130 280.00",331,0.57624334
[7],,,,"20/08/24 UPI-KOMAL 4,000.00",331,0.51489723
[5],,,,"YADAV-Q770419906@YBL-YESBOYBLUP
I-426286177433-PAY BY WHATSAPP",331,0.54106343
[1],,,,"18/12/22 UPI-AMIT 5,000.00",331,0.55807197
[8],,,,"24/10/22 UPI-BIPUL BARUAH-Q252971743@YBL-HDFC0000
0000229779596444 14.00",331,0.49062189
